cert,bank_name,address,city,state,zip,deposit,branch_name,established_date,latitude,longitude,county,risk_score,risk_rating
5867,Bank of Ocean City,11001 Nicholas Ln,Ocean City,Maryland,21842,60453,Ocean Pines Branch,1997-04-21,38.374742,-75.162636,Worcester,86.70060451797644,Relatively Moderate
5867,Bank of Ocean City,627 Williams St,Ocean City,Maryland,21842,71948,Williams Street Branch,2007-03-07,38.33386601,-75.21323696,Worcester,86.70060451797644,Relatively Moderate
5867,Bank of Ocean City,904 Coastal Hwy,Ocean City,Maryland,21842,69275,Fenwick Island Branch,2016-10-17,38.45925099,-75.05248899,Worcester,86.70060451797644,Relatively Moderate
5867,Bank of Ocean City,"38227 Dupont Boulevard, Mason Dixon Shopping Center",Ocean City,Maryland,21842,22208,Selbyville Branch Office,2023-05-01,38.45847752,-75.23324971,Worcester,86.70060451797644,Relatively Moderate
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",11359 Samuel Bowen Blvd,Berlin,Maryland,21811,48409,Ocean Landing Branch Office,1975-05-22,38.34327587,-75.16376644,Worcester,86.70060451797644,Relatively Moderate
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",25090 Shore Pkwy,Berlin,Maryland,21811,60230,Onley Virginia Branch Office,2020-07-20,37.69932799,-75.71857696,Worcester,86.70060451797644,Relatively Moderate
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",108 W Market St,Berlin,Maryland,21811,57048,Snow Hill Branch,1926-07-01,38.17685398,-75.393929,Worcester,86.70060451797644,Relatively Moderate
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",2140 Old Snow Hill Rd,Berlin,Maryland,21811,65486,Pocomoke City Branch,1946-08-06,38.07451798,-75.555386,Worcester,86.70060451797644,Relatively Moderate
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",11103 Cathell Rd,Berlin,Maryland,21811,102681,Ocean Pines Branch,1982-09-20,38.37888299,-75.16641297,Worcester,86.70060451797644,Relatively Moderate
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",24 N Main St,Berlin,Maryland,21811,112841,"Calvin B. Taylor Banking Company Of Berlin, Maryland",1890-01-01,38.32518299,-75.21952096,Worcester,86.70060451797644,Relatively Moderate
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",14200 Coastal Hwy,Berlin,Maryland,21811,69290,North Ocean City-Fenwick Branch,1971-05-17,38.44762399,-75.05215003,Worcester,86.70060451797644,Relatively Moderate
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",4116 Main St,Berlin,Maryland,21811,34741,Chinocoteague Branch Office,2017-04-20,37.93434398,-75.37567196,Worcester,86.70060451797644,Relatively Moderate
19101,Harford Bank,3891Jarrettsville Pike,Aberdeen,Maryland,21001,20957,Jarrettsville Branch Office,2021-12-01,39.61306099,-76.51585102,Harford,82.62806236080179,Relatively Low
19101,Harford Bank,133 N Bridge St,Aberdeen,Maryland,21001,33075,Elkton Branch,2007-04-30,39.60828599,-75.83453699,Harford,82.62806236080179,Relatively Low
19101,Harford Bank,1610 Conowingo Rd,Aberdeen,Maryland,21001,54961,Hickory Branch,2011-03-23,39.570251,-76.35484497,Harford,82.62806236080179,Relatively Low
31083,Jarrettsville Federal Savings and Loan Association,3706 Norrisville Rd,Jarrettsville,Maryland,21084,138197,Jarrettsville Federal Savings And Loan Association,1876-01-01,39.60408799,-76.47904198,Harford,82.62806236080179,Relatively Low
19101,Harford Bank,505 S Main St,Aberdeen,Maryland,21001,137629,Bel Air Branch,1980-12-08,39.53172799,-76.34382897,Harford,82.62806236080179,Relatively Low
19101,Harford Bank,501 Riviera Dr,Aberdeen,Maryland,21001,67877,Joppatowne Branch,1974-03-04,39.407951,-76.34965598,Harford,82.62806236080179,Relatively Low
19101,Harford Bank,960 Revolution St,Aberdeen,Maryland,21001,74640,Havre De Grace Branch,1985-10-21,39.54236399,-76.10040199,Harford,82.62806236080179,Relatively Low
19101,Harford Bank,305 Augustine Herman Hwy,Aberdeen,Maryland,21001,17583,Southfield Branch,2020-03-05,39.589241,-75.82461499,Harford,82.62806236080179,Relatively Low
19101,Harford Bank,"2905 Emmorton Rd, Spc 1",Aberdeen,Maryland,21001,33127,Box Hill Branch,1991-08-19,39.4786235,-76.31021452,Harford,82.62806236080179,Relatively Low
19101,Harford Bank,8 W Bel Air Ave,Aberdeen,Maryland,21001,159270,Harford Bank,1964-05-01,39.50935401,-76.16448801,Harford,82.62806236080179,Relatively Low
14017,Middletown Valley Bank,13418 Marsh Pike,Middletown,Maryland,21769,75343,Paramount Branch,2019-01-22,39.68310101,-77.69659597,Frederick,79.31912185809736,Relatively Low
14017,Middletown Valley Bank,11337 Buchanan Trl E,Middletown,Maryland,21769,43115,Waynesboro Branch Office,2021-05-12,39.73851599,-77.53039499,Frederick,79.31912185809736,Relatively Low
5873,Woodsboro Bank,40 West Patrick Street,Woodsboro,Maryland,21798,53719,Frederick Branch,1999-10-25,39.414163,-77.411457,Frederick,79.31912185809736,Relatively Low
14017,Middletown Valley Bank,1101 Professional Ct,Middletown,Maryland,21769,390150,Eastern Boulevard,2015-10-01,39.63690398,-77.69565997,Frederick,79.31912185809736,Relatively Low
5873,Woodsboro Bank,4-6 West Patrick Street,Woodsboro,Maryland,21798,65845,West Patrick Street Branch,1999-09-03,39.414132,-77.411001,Frederick,79.31912185809736,Relatively Low
14017,Middletown Valley Bank,6721 Old National Pike,Middletown,Maryland,21769,66365,Boonsboro Branch,2007-10-01,39.49897801,-77.64612401,Frederick,79.31912185809736,Relatively Low
14017,Middletown Valley Bank,3001 Ventrie Ct,Middletown,Maryland,21769,65429,Myersville Branch,1999-03-01,39.49293,-77.56780401,Frederick,79.31912185809736,Relatively Low
14017,Middletown Valley Bank,3848 Jefferson Pike,Middletown,Maryland,21769,90782,Jefferson Branch,1916-01-01,39.36195799,-77.534899,Frederick,79.31912185809736,Relatively Low
5873,Woodsboro Bank,5 N Main St,Woodsboro,Maryland,21798,121892,Woodsboro Bank,1899-05-01,39.535427,-77.31496398,Frederick,79.31912185809736,Relatively Low
5873,Woodsboro Bank,143 Frederick Rd,Woodsboro,Maryland,21798,118697,Thurmont Branch,1993-07-01,39.61505701,-77.41859004,Frederick,79.31912185809736,Relatively Low
5873,Woodsboro Bank,900 N East St,Woodsboro,Maryland,21798,57913,Monocacy Village Office,1997-06-27,39.42673199,-77.40260801,Frederick,79.31912185809736,Relatively Low
14017,Middletown Valley Bank,803 E Main St,Middletown,Maryland,21769,199910,Middletown Valley Bank,1908-01-04,39.43823402,-77.52711196,Frederick,79.31912185809736,Relatively Low
31121,Cecil Bank,127 North St,Elkton,Maryland,21921,81130,Cecil Bank,1959-10-07,39.60901601,-75.83057998,Cecil,78.3009863188037,Relatively Low
31121,Cecil Bank,108 North East Plz,Elkton,Maryland,21921,44049,108 North East Plaza Branch,1959-10-07,39.61124999,-75.94985303,Cecil,78.3009863188037,Relatively Low
31121,Cecil Bank,56 Rising Sun Town Ctr,Elkton,Maryland,21921,32763,Rising Sun Towne Centre Branch,2003-05-05,39.69734899,-76.05556199,Cecil,78.3009863188037,Relatively Low
31121,Cecil Bank,4434 Telegraph Rd,Elkton,Maryland,21921,32809,Fair Hill Branch,2008-01-11,39.70295698,-75.86983,Cecil,78.3009863188037,Relatively Low
4832,"Shore United Bank, National Association",589 Benfield Rd,Easton,Maryland,21601,49841,Severna Park Branch,2016-10-03,39.08236378,-76.58466087,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",12905b Ocean Gtwy,Easton,Maryland,21601,38133,West Ocean City Branch,2020-03-16,38.33539923,-75.10177143,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",200 Market Square Dr,Easton,Maryland,21601,317399,Prince Frederick Branch,2005-05-01,38.55697602,-76.59765202,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",30165 Three Notch Rd,Easton,Maryland,21601,160156,Charlotte Hall Branch,2001-08-01,38.49661102,-76.77572204,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",8010 Matthews Rd,Easton,Maryland,21601,52781,Bryans Road Branch,1996-10-18,38.630893,-77.06605004,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",101 Drury Dr,Easton,Maryland,21601,290794,La Plata Branch,1992-03-01,38.54807699,-76.98450401,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",9612 Reisterstown Rd,Easton,Maryland,21601,58397,Owings Mills,1910-01-01,39.40468901,-76.75961998,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",22730 Three Notch Rd,Easton,Maryland,21601,94111,Lexington Park Branch,1950-01-01,38.29228402,-76.49445403,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",25306 Lankford Hwy,Easton,Maryland,21601,8526,"Onley, Va Branch",2017-09-12,37.69650002,-75.72018897,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",25395 Pt Lookout Road,Easton,Maryland,21601,327276,Leonardtown Branch,1950-01-01,38.302188,-76.650536,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",202 Centennial Street,Easton,Maryland,21601,176295,Downtown Laplata Br,1990-03-28,38.527706,-76.978465,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",3083 Solomons Island Rd,Easton,Maryland,21601,120669,Edgewater Branch,2006-06-30,38.94014998,-76.56351798,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",22151 Wes St,Easton,Maryland,21601,45044,Tuckahoe Branch,1939-01-23,38.92141899,-75.93648499,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",200 Westgate Circle,Easton,Maryland,21601,328792,Westgate Branch,2021-10-31,38.97607302,-76.50579098,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",3409 Coastal Hwy,Easton,Maryland,21601,18344,South Ocean City Branch,2022-06-16,38.363389,-75.07288703,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",2151 Defense Hwy,Easton,Maryland,21601,42331,Crofton Branch,2019-09-09,38.99161701,-76.69763698,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",5401 Southern Maryland Blvd,Easton,Maryland,21601,41332,Lothian Branch,2018-06-25,38.81147599,-76.701005,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",19358 Miller Rd,Easton,Maryland,21601,12391,Shore United Bank Branch,2022-12-05,38.723565,-75.12490403,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",413 Crain Hwy S,Easton,Maryland,21601,106936,Glen Burnie Branch,1987-06-30,39.158848,-76.62806802,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",1917 West St,Easton,Maryland,21601,114116,Annapolis - West Street Branch,2007-02-26,38.97996201,-76.52611701,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",11725 Rousby Hall Rd,Easton,Maryland,21601,62988,Lusby Branch,2008-01-23,38.37354498,-76.44370798,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",425 William St,Easton,Maryland,21601,92123,Fredericksburg Branch,2016-04-08,38.302872,-77.46265203,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",850 S 5th Ave,Easton,Maryland,21601,100850,Denton Branch,2001-04-02,38.87124998,-75.82649899,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",10321 Southern Maryland Blvd,Easton,Maryland,21601,159809,Dunkirk Branch,1903-01-01,38.719531,-76.65945498,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",18 E Dover St,Easton,Maryland,21601,453411,"Shore United Bank, National Association",1876-06-01,38.774208,-76.07563698,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",408 Thompson Creek Rd,Easton,Maryland,21601,119158,Kent Island Branch,1976-08-16,38.975049,-76.31110803,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",698a N Dupont Blvd,Easton,Maryland,21601,55241,Milford Delaware Branch,1993-09-22,38.92040943,-75.43851614,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",4580 S Dupont Hwy,Easton,Maryland,21601,50188,Camden Office Branch,2007-03-26,39.09755198,-75.54552997,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",800 S Governors Ave,Easton,Maryland,21601,105377,Governors Avenue Branch,2015-01-21,39.14834699,-75.52554802,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",109 N Commerce St,Easton,Maryland,21601,189396,Commerce Street Branch,2016-07-01,39.04454801,-76.06536002,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",210 Marlboro Ave,Easton,Maryland,21601,280670,Tred Avon Square Branch,1976-09-20,38.77973599,-76.08247704,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",1013 S Talbot St,Easton,Maryland,21601,138166,St. Michaels Branch,1986-08-01,38.77468698,-76.21242101,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",8275 Elliott Rd,Easton,Maryland,21601,140321,Elliott Road Branch,1994-10-12,38.776258,-76.05601998,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",424 Dorchester Ave,Easton,Maryland,21601,46881,Sunburst Highway Branch,2004-11-01,38.56166502,-76.06708099,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",2609 Centreville Rd,Easton,Maryland,21601,67985,Rt 213 Branch,1978-10-05,39.03690799,-76.07373102,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",1101 Maiden Choice Ln,Easton,Maryland,21601,140591,Arbutus,1923-01-01,39.26146601,-76.69437198,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",120 W Main St,Easton,Maryland,21601,87011,Felton Branch,1917-07-09,39.00837101,-75.57759704,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",6050 Marshalee Dr,Easton,Maryland,21601,62645,Elkridge,2000-04-03,39.20932801,-76.77766798,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",899 Washington Ave,Easton,Maryland,21601,100624,Washington Square Branch,2006-06-26,39.23133101,-76.07061497,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",300 Castle Marina Rd,Easton,Maryland,21601,94455,Chester Branch,2003-02-03,38.979104,-76.28883497,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",3035 Leonardtown Rd,Easton,Maryland,21601,176917,Community Bank Of The Chesapeake Branch,2023-07-01,38.62518099,-76.90959897,Talbot,76.16926503340757,Relatively Low
4832,"Shore United Bank, National Association",5831 Plank Rd,Easton,Maryland,21601,24582,Fredericksburg Branch Office,2022-05-25,38.292503,-77.57148903,Talbot,76.16926503340757,Relatively Low
8816,The Queenstown Bank of Maryland,1005 Sudlersville Rd,Queenstown,Maryland,21658,42995,Church Hill Branch,2015-02-17,39.149061,-75.98082601,Queen Anne's,73.17849188673242,Relatively Low
8816,The Queenstown Bank of Maryland,"204 E 6th St, Ste A",Queenstown,Maryland,21658,19530,Ridgely Branch,2009-03-17,38.94360601,-75.87703701,Queen Anne's,73.17849188673242,Relatively Low
8816,The Queenstown Bank of Maryland,274 N Washington St,Queenstown,Maryland,21658,42633,Easton Branch,2000-06-15,38.77940499,-76.07527204,Queen Anne's,73.17849188673242,Relatively Low
8816,The Queenstown Bank of Maryland,U.S. 50 and Maryland 18,Queenstown,Maryland,21658,76206,Grasonville Branch,1962-03-27,38.945013,-76.199911,Queen Anne's,73.17849188673242,Relatively Low
8816,The Queenstown Bank of Maryland,Route 213 and Coursevall Drive,Queenstown,Maryland,21658,92027,Centreville Branch,1999-01-15,39.035011,-76.074454,Queen Anne's,73.17849188673242,Relatively Low
8816,The Queenstown Bank of Maryland,110 Dorchester Avenue,Queenstown,Maryland,21658,14637,Cambridge Branch,2022-10-03,38.56982843,-76.06578002,Queen Anne's,73.17849188673242,Relatively Low
8816,The Queenstown Bank of Maryland,Routes 8 and 18,Queenstown,Maryland,21658,77016,Stevensville Branch,1997-04-17,38.99515,-76.310895,Queen Anne's,73.17849188673242,Relatively Low
8816,The Queenstown Bank of Maryland,7101 Main St,Queenstown,Maryland,21658,142719,The Queenstown Bank Of Maryland,1899-01-01,38.99092298,-76.15710799,Queen Anne's,73.17849188673242,Relatively Low
8816,The Queenstown Bank of Maryland,Castle Marina Road and U.S. Routes 50-301,Queenstown,Maryland,21658,81487,Chester Branch,1980-05-12,38.960647,-76.277483,Queen Anne's,73.17849188673242,Relatively Low
12885,The Peoples Bank,228 E Main St,Chestertown,Maryland,21620,29396,Sudlersville Branch,2008-12-23,39.18802302,-75.85118102,Kent,66.36971046770601,Relatively Low
12885,The Peoples Bank,100 Spring Ave,Chestertown,Maryland,21620,81863,The Peoples Bank,1910-10-01,39.210002,-76.06742197,Kent,66.36971046770601,Relatively Low
12885,The Peoples Bank,31905 River Rd,Chestertown,Maryland,21620,20100,Millington Branch,1998-08-15,39.26279198,-75.85907501,Kent,66.36971046770601,Relatively Low
26847,The Chesapeake Bank & Trust Co.,501 E Campus Ave,Chestertown,Maryland,21620,5201,Heron Point Branch,2016-01-05,39.22129402,-76.05673001,Kent,66.36971046770601,Relatively Low
12885,The Peoples Bank,204 N Washington St,Chestertown,Maryland,21620,5570,Easton Branch,2016-07-25,38.77723399,-76.07576699,Kent,66.36971046770601,Relatively Low
26847,The Chesapeake Bank & Trust Co.,611 Washington Ave,Chestertown,Maryland,21620,10214,Washington Avenue Branch Office,1962-07-02,39.22311398,-76.06902299,Kent,66.36971046770601,Relatively Low
26847,The Chesapeake Bank & Trust Co.,245 High St,Chestertown,Maryland,21620,102191,The Chesapeake Bank & Trust Co.,1986-12-15,39.208758,-76.06658696,Kent,66.36971046770601,Relatively Low
12885,The Peoples Bank,Route 213 and Mill Lane,Chestertown,Maryland,21620,43387,Galena Branch,1987-07-20,39.347761,-75.878492,Kent,66.36971046770601,Relatively Low
12885,The Peoples Bank,Routes 20 and 445,Chestertown,Maryland,21620,42658,Rock Hall Branch,1910-10-01,39.138371,-76.220743,Kent,66.36971046770601,Relatively Low
12885,The Peoples Bank,Routes 291 and 213,Chestertown,Maryland,21620,46596,Lees Corner Branch,1979-04-02,39.20809,-76.090741,Kent,66.36971046770601,Relatively Low
4857,First United Bank & Trust,22940 Jefferson Blvd,Oakland,Maryland,21550,56310,Smithsburg Community  Branch Office,1988-12-19,39.648218,-77.56928098,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,"207 Main St, # 209",Oakland,Maryland,21550,58300,Myersville Branch,1898-01-01,39.50517999,-77.56632401,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,51 Ashfield St,Oakland,Maryland,21550,41869,Tri Towns Branch,1995-08-28,39.481367,-79.04654004,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,19405 Emerald Sq,Oakland,Maryland,21550,12341,Emerald Pointe,2018-11-19,39.67323299,-77.69756702,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,102 Baughmans Ln,Oakland,Maryland,21550,46160,Frederick Branch,2009-04-22,39.41786101,-77.437366,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,651 Suncrest Town Centre Dr,Oakland,Maryland,21550,43476,Suncrest Centre Branch,2009-06-26,39.65242199,-79.93799098,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,14300 Barton Blvd Sw,Oakland,Maryland,21550,30857,Bel Air Branch,1985-01-28,39.57593,-78.84933699,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,1990 Mononcacy Boulevard,Oakland,Maryland,21550,93357,Riverside Branch,1994-10-17,39.42462657,-77.38923742,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,U.S. Route 11 and State Route 51,Oakland,Maryland,21550,44325,South Berkeley Branch,1974-06-28,39.364344,-78.053749,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,38 Vacation Way,Oakland,Maryland,21550,86810,Lake Branch,1963-05-18,39.561818,-79.359628,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,Centre and Harrison Streets,Oakland,Maryland,21550,244811,Center City Branch,1973-11-01,39.631774,-78.832042,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,130 S Edgewood Dr,Oakland,Maryland,21550,55967,Hagerstown Commons Branch,2003-01-21,39.61536501,-77.69454098,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,Maple Street and First Avenue,Oakland,Maryland,21550,18610,Friendsville Branch,1960-04-04,39.663655,-79.405381,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,19 S 2nd St,Oakland,Maryland,21550,297654,First United Bank & Trust,1900-01-01,39.41021998,-79.40762999,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,U.S. 11 and Grade Road,Oakland,Maryland,21550,42187,Potomac Branch,1987-06-17,39.586225,-77.858512,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,1286 Edwin Miller Blvd,Oakland,Maryland,21550,72060,Edwin Miller Blvd Branch,2004-04-15,39.47681202,-77.95890604,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,"Route 7 East, Tin Mill Crossroads",Oakland,Maryland,21550,59021,Sabraton Office Branch,2004-12-06,39.653368,-79.940476,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,7 Chaplin Rd,Oakland,Maryland,21550,31660,Star City Branch,2005-10-01,39.65808501,-80.00096899,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,1646 Wesel Blvd,Oakland,Maryland,21550,36728,Wesel Blvd. Branch,2007-04-01,39.63130102,-77.76224899,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,12894 Garrett Highway,Oakland,Maryland,21550,0,12894 Garrett Highway,2007-09-07,39.423262,-79.395379,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,"U.S. Route 40, Main Street",Oakland,Maryland,21550,77270,Grantsville Branch,1964-07-20,39.655012,-79.16355,Garrett,9.195036589245944,Very Low
4857,First United Bank & Trust,29 Southern Dr,Oakland,Maryland,21550,95788,Keyser Mall Branch,1990-12-12,39.42787399,-78.99245799,Garrett,9.195036589245944,Very Low
