cert,bank_name,address,city,state,zip,deposit,branch_name,established_date,latitude,longitude,county,risk_score,risk_rating
22858,United Bank,234 Grand Central Mall,FAIRFAX,Virginia,22030,22375,Grand Central Mall Branch,1973-05-29,39.31039456,-81.55289371,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",21619 Jamaica Ave,MCLEAN,Virginia,22102,153276,Queens Village Branch,1937-06-19,40.71785157,-73.73824714,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",49th & Madison Avenue,MCLEAN,Virginia,22102,0,49Th & Madison Street Branch,2002-12-20,40.75863022,-73.96809182,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2071 Chain Bridge Rd,FAIRFAX,Virginia,22030,1543093,Tysons Branch,1995-08-30,38.91619098,-77.23627283,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",501 Broadway,MCLEAN,Virginia,22102,452084,501 Broadway,2002-09-30,40.72223937,-73.99968893,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,213 N Chestnut St,FAIRFAX,Virginia,22030,33102,Mount Olive Branch,1962-05-08,35.19801,-78.06687199,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",151 E Fordham Rd,MCLEAN,Virginia,22102,106805,Fordham Road Branch,2002-01-07,40.86256647,-73.89791167,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,117 E Southerland St,FAIRFAX,Virginia,22030,38066,Wallace Branch,1959-08-18,34.73676401,-77.99540001,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",121 Middle Neck Rd,MCLEAN,Virginia,22102,262219,Great Neck Village Branch,1978-12-19,40.7901174,-73.72998292,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1600 Tarboro St W,FAIRFAX,Virginia,22030,46510,Wilson Main Branch,1975-11-03,35.72160201,-77.94012404,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",300 S Wellwood Ave,MCLEAN,Virginia,22102,108323,Lindenhurst Branch,1934-01-01,40.68424181,-73.37008789,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1900 W Vernon Ave,FAIRFAX,Virginia,22030,37455,Kinston Main Branch,1977-03-21,35.27029101,-77.60665798,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",422 Hillside Ave,MCLEAN,Virginia,22102,390035,Williston Park Branch,1928-01-01,40.75424818,-73.65707931,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,110 N Jk Powell Blvd,FAIRFAX,Virginia,22030,64390,Whiteville Branch,1997-09-02,34.329984,-78.70730002,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2050 Jericho Tpke,MCLEAN,Virginia,22102,227148,Commack Branch,1976-03-27,40.84464478,-73.27359919,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,105 Hickman Rd,FAIRFAX,Virginia,22030,26449,Tabor City Branch,1997-09-02,34.14800199,-78.87618498,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,3178 Holden Beach Rd Sw,FAIRFAX,Virginia,22030,43187,Holden Beach Road Branch,2000-11-20,33.92811801,-78.27333302,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1745 Broadway,MCLEAN,Virginia,22102,7297121,Nyc 56Th And Broadway Branch,2003-02-18,40.76524369,-73.98226404,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",14621 Jamaica Ave,MCLEAN,Virginia,22102,222636,Sutphin Boulevard Branch,1934-11-28,40.70186344,-73.80867327,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,310 Wright Blvd,FAIRFAX,Virginia,22030,55968,Downtown Conway Branch,2006-08-18,33.831841,-79.05570397,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3702 82nd St,MCLEAN,Virginia,22102,145359,Jackson Heights Branch,1946-06-08,40.74962087,-73.88445033,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,3289 Woodburn Rd,FAIRFAX,Virginia,22030,166327,Woodburn Branch,1988-07-01,38.85436544,-77.22326672,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",6124 188th St,MCLEAN,Virginia,22102,272510,Fresh Meadows Branch,1949-03-12,40.73986207,-73.78645918,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4945 Southport Supply Rd Se,FAIRFAX,Virginia,22030,40855,Southport Supply Branch,2006-12-28,33.95273902,-78.05253701,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",175 W 72nd St,MCLEAN,Virginia,22102,229226,72Nd Street Branch,1998-08-24,40.77860486,-73.9811951,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,840 Sunset Blvd N,FAIRFAX,Virginia,22030,65246,Sunset Beach Branch,2007-05-07,33.89582799,-78.48967899,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1867 Barataria Blvd,MCLEAN,Virginia,22102,193322,Belle Promenade Branch,1986-05-22,29.876777,-90.09794903,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,200 Smith Ave,FAIRFAX,Virginia,22030,121386,Shallotte Smith Ave Branch,2007-12-03,33.98069899,-78.37899303,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",115 Forest Ave,MCLEAN,Virginia,22102,148474,Glen Cove Branch,1888-01-01,40.87393539,-73.62090788,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1180 Highway 17,FAIRFAX,Virginia,22030,48350,Little River Branch,2008-08-04,33.86979799,-78.62655003,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",4949 W Esplanade Ave,MCLEAN,Virginia,22102,200954,West Esplanade Branch,1986-07-08,30.017439,-90.19791798,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,705 Executive Pl,FAIRFAX,Virginia,22030,55300,Executive Place Branch,1916-01-01,35.04671602,-78.92149604,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,201 W Broad St,FAIRFAX,Virginia,22030,57017,Elizabethtown Main Branch,1962-10-23,34.62922499,-78.60778697,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4913 Arendell St,FAIRFAX,Virginia,22030,82419,Morehead City Branch,1996-07-19,34.73361199,-76.78865104,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1378 Benvenue Rd,FAIRFAX,Virginia,22030,33530,1378 Benvenue Rd. Branch,1989-06-30,35.977959,-77.80551101,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3715 Greenwood Rd,MCLEAN,Virginia,22102,61750,Greenwood-Jewella Branch,1979-01-22,32.4732,-93.79885601,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",927 Flatbush Ave,MCLEAN,Virginia,22102,94123,Flatbush West Branch,1974-03-22,40.64915114,-73.95822516,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,7699 Winchester Ave,FAIRFAX,Virginia,22030,44075,South Berkeley Branch,2003-11-12,39.36037699,-78.03730902,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3721 Hempstead Tpke,MCLEAN,Virginia,22102,253150,Levittown Branch,1969-06-19,40.72590251,-73.49846839,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1750 Earl L Core Rd,FAIRFAX,Virginia,22030,34427,Earl Core Road Branch,2004-11-22,39.623713,-79.92374099,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",4160 Main St,MCLEAN,Virginia,22102,221475,Flushing Branch,1967-07-05,40.75626633,-73.82884781,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,69 Main St,FAIRFAX,Virginia,22030,89399,Centra Bank-Smithfield Branch,1925-01-01,39.80265,-79.80828899,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1425 Rockaway Pkwy,MCLEAN,Virginia,22102,220961,Canarsie Branch,1962-11-16,40.64540736,-73.90225501,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,113 Penn St,FAIRFAX,Virginia,22030,31872,Penn Street Branch,1955-04-25,39.73951801,-79.900043,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",341 Eastern Pkwy,MCLEAN,Virginia,22102,185231,Eastern Pkwy Branch,1928-06-16,40.67096655,-73.9575117,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,81 W Main St,FAIRFAX,Virginia,22030,290156,Uniontown Branch,2002-02-20,39.90069098,-79.72822698,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",5102 Church Ave,MCLEAN,Virginia,22102,155349,Flatbush Branch,1932-04-02,40.65188708,-73.92910543,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1219 Mount Aetna Rd,FAIRFAX,Virginia,22030,82607,Dual Hwy Branch,2007-06-07,39.62377499,-77.69619096,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",177 Main St,MCLEAN,Virginia,22102,73233,Hudson Light Branch,2002-12-02,40.85110694,-73.96916038,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,689 Fairmont Rd,FAIRFAX,Virginia,22030,74155,Westover Branch,2007-03-12,39.632089,-79.97495903,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,5453 Williamsport Pike,FAIRFAX,Virginia,22030,36744,Spring Mills Branch,2008-04-09,39.54307499,-77.90731199,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",4121 Canal St,MCLEAN,Virginia,22102,291977,Mid City Branch,1956-10-15,29.97517799,-90.10082503,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",46 E Route 59,MCLEAN,Virginia,22102,302302,Nanuet Branch,1997-11-10,41.09687565,-74.00985241,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,100 Walnut Hill Rd,FAIRFAX,Virginia,22030,69949,Walnut Hill Branch,2008-06-23,39.88305701,-79.73640998,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",507 S Livingston Ave,MCLEAN,Virginia,22102,238122,Livingston Avenue Branch,2001-05-21,40.77493501,-74.32285396,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,18750 North Pointe Dr,FAIRFAX,Virginia,22030,46495,North Pointe Branch,2009-09-09,39.68430599,-77.71640601,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",464 N Route 17,MCLEAN,Virginia,22102,200642,Paramus Branch,1994-05-11,40.95295599,-74.07227596,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,517 9th St,FAIRFAX,Virginia,22030,98917,9Th Street Branch,2019-09-03,38.41870998,-82.44379002,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",287 Browertown Road & Route 46,MCLEAN,Virginia,22102,440639,Woodland Park Branch,1985-04-15,40.883068,-74.207157,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,624 Chicago Ave,FAIRFAX,Virginia,22030,9956,Chicago Avenue Branch,2020-04-02,38.45779501,-78.87345399,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",751 Route 1,MCLEAN,Virginia,22102,1678580,Edison Branch,1977-06-30,40.51128698,-74.38526896,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,12127 Rockville Pike,FAIRFAX,Virginia,22030,293513,Rockville Branch,1997-03-28,39.05736302,-77.11836904,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",474 Franklin Ave,MCLEAN,Virginia,22102,242459,Nutley Branch,1973-06-11,40.82264602,-74.15623799,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,111 Strawberry Blvd,FAIRFAX,Virginia,22030,69349,Chadbourn Branch,1960-12-23,34.33198502,-78.82568301,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",5913 Bergenline Ave,MCLEAN,Virginia,22102,165571,West New York Branch,1937-01-12,40.78895601,-74.01693201,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2801 Cashwell Dr,FAIRFAX,Virginia,22030,21940,Goldsboro Branch,1999-07-01,35.37700102,-77.94776498,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",800 Montauk Hwy,MCLEAN,Virginia,22102,240032,Shirley Branch,1981-09-28,40.80032845,-72.86795732,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2003 Smith Haven Plz,MCLEAN,Virginia,22102,482128,Smith Haven Plaza Branch,1970-12-12,40.86903515,-73.13101466,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1111 W Poinsett St,FAIRFAX,Virginia,22030,180247,Poinsett Branch,1989-01-03,34.94162502,-82.24770696,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",6581 Siegen Ln,MCLEAN,Virginia,22102,231582,Industriplex Branch,1984-01-31,30.38939127,-91.06093064,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1221 E Spring Creek Pkwy,MCLEAN,Virginia,22102,407682,Plano Centre Branch,2006-08-28,33.05769702,-96.69033499,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1707 Se Greenville Blvd,FAIRFAX,Virginia,22030,12756,Greenville Boulevard Branch,2007-10-01,35.592882,-77.34248102,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",8989 Preston Rd,MCLEAN,Virginia,22102,244877,Frisco Main Branch,2006-09-29,33.15193002,-96.80410399,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1612 Military Cutoff Rd,FAIRFAX,Virginia,22030,36414,Military Cutoff Road Branch,2013-06-17,34.22230098,-77.83161896,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3037 Fm 1960 Rd,MCLEAN,Virginia,22102,52363,Aldine Westfield Branch,2007-03-26,30.02102,-95.38077703,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,3105 N Croatan Hwy,FAIRFAX,Virginia,22030,36244,Kill Devil Hills Branch,2014-08-04,36.05019101,-75.68220797,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",408 Webster St,MCLEAN,Virginia,22102,106290,Midtown Branch,2006-12-19,29.75067701,-95.37719,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4309 Fayetteville Rd,FAIRFAX,Virginia,22030,51895,Fayetteville Road Branch,2015-11-09,34.65059901,-78.99938404,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1200 Sw Railroad Ave,MCLEAN,Virginia,22102,69729,Railroad Branch,2006-05-01,30.49315102,-90.45872802,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1492 Stuart Engals Blvd,FAIRFAX,Virginia,22030,82321,Mount Pleasant Branch,1998-12-21,32.81598434,-79.84584528,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",6040 Jones Creek Rd,MCLEAN,Virginia,22102,189719,Shenandoah Branch,1984-06-30,30.39800003,-91.01792854,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,884 Orleans Rd,FAIRFAX,Virginia,22030,88394,West Ashley Branch,2001-03-07,32.79702674,-80.0277915,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",9461 Fm 1960 Bypass Rd W,MCLEAN,Virginia,22102,94300,Humble Branch,2005-10-06,30.00569499,-95.28347999,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,200 N Cedar St,FAIRFAX,Virginia,22030,77307,Summerville Branch,2002-10-15,33.02285298,-80.17585497,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,430 Folly Rd,FAIRFAX,Virginia,22030,35316,James Island Branch,2005-01-24,32.75665656,-79.97265752,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",4625 Sunrise Hwy,MCLEAN,Virginia,22102,134265,Bohemia Branch,1973-03-24,40.75588282,-73.11459977,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1855 W Bay Area Blvd,MCLEAN,Virginia,22102,187331,Baybrook Branch,2005-03-28,29.537238,-95.15335999,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,8485 Dorchester Rd,FAIRFAX,Virginia,22030,27357,North Charleston Branch,2006-10-03,32.91698699,-80.11343201,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",23910 Westheimer Pkwy,MCLEAN,Virginia,22102,936068,Cinco Ranch Branch,2004-11-18,29.73645799,-95.77860999,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,124 N Main St,FAIRFAX,Virginia,22030,113393,Clover Branch,1987-10-01,35.11207802,-81.22480003,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",8009 Jefferson Hwy,MCLEAN,Virginia,22102,85803,Jefferson Highway Branch,1977-05-16,30.42557,-91.10513419,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,534 S New Hope Rd,FAIRFAX,Virginia,22030,105411,Gastonia Branch,2004-06-20,35.25689999,-81.14821299,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",11697 Westheimer Rd,MCLEAN,Virginia,22102,61829,Royal Oaks Branch,2004-06-21,29.73601002,-95.58412804,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1293 N Nc 16 Business Hwy,FAIRFAX,Virginia,22030,65378,Triangle Branch,2004-09-23,35.47805601,-80.99394096,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2404 Research Forest Dr,MCLEAN,Virginia,22102,139947,Research Forest Branch,2004-02-23,30.17736998,-95.474435,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,142 N Watkins Dr,FAIRFAX,Virginia,22030,95031,Forest City Branch,2013-07-08,35.33555598,-81.86781002,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1629 S Voss Rd,MCLEAN,Virginia,22102,1608341,Voss Road Branch,1995-03-20,29.75001899,-95.50066096,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,11 13th Ave Ne,FAIRFAX,Virginia,22030,57801,Hickory Branch,2015-03-09,35.749492,-81.337831,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2353 Town Center Dr,MCLEAN,Virginia,22102,482955,First Colony Branch,1995-03-13,29.59908899,-95.61743303,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,"125 Trade Ct, Ste E",FAIRFAX,Virginia,22030,46709,Mooresville Branch,2017-05-30,35.553592,-80.85596503,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,47560 Highway 12,FAIRFAX,Virginia,22030,50080,Buxton Branch,2006-06-15,35.265129,-75.53213,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,"4215 University Dr, Ste 01",FAIRFAX,Virginia,22030,29197,Durham Branch,2005-02-22,35.962787,-78.95871404,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2901 Sunset Ave,FAIRFAX,Virginia,22030,79735,Rocky Mount Branch,1997-01-02,35.96207802,-77.83478103,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",19 W Jericho Tpke,MCLEAN,Virginia,22102,3199624,19 Jericho Turnpike Branch,1936-02-01,40.8287739,-73.41023561,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",15514 Crossbay Blvd,MCLEAN,Virginia,22102,263896,Howard Beach Branch,1935-01-01,40.66436128,-73.84132322,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,601 N Main St,FAIRFAX,Virginia,22030,49699,Greer Branch,1992-09-01,34.94711298,-82.22490097,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2303 Grand Ave,MCLEAN,Virginia,22102,424171,South Baldwin Branch,1991-03-08,40.65466392,-73.6100425,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,871 S Buncombe Rd,FAIRFAX,Virginia,22030,34945,Pleasant Grove Branch,1998-11-02,34.91523099,-82.23865601,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",1941 Williamsbridge Rd,MCLEAN,Virginia,22102,207658,Williamsbridge Road Branch,1988-09-27,40.8531634,-73.85382345,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,3317 Wade Hampton Boulelvard,FAIRFAX,Virginia,22030,51252,Taylors Branch,2005-01-10,34.917424,-82.316217,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",11419 Liberty Ave,MCLEAN,Virginia,22102,364263,Liberty Avenue Branch,1929-06-17,40.68587,-73.82591003,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,5196 Charlotte Hwy,FAIRFAX,Virginia,22030,54516,Lake Wylie Branch,2002-12-13,35.119094,-81.08238404,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",25703 Hillside Ave,MCLEAN,Virginia,22102,269212,Hillside Ave Branch,1952-06-14,40.73697689,-73.71082851,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,5561 Memorial Blvd,FAIRFAX,Virginia,22030,34146,St. George Branch,1962-01-01,33.18712299,-80.57612103,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",4201 White Plains Rd,MCLEAN,Virginia,22102,149548,Wakefield Branch,1946-11-18,40.89373126,-73.85741593,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,241 Green St,FAIRFAX,Virginia,22030,57272,Fayetteville Branch,1916-01-01,35.05529699,-78.87770696,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3159 Bainbridge Ave,MCLEAN,Virginia,22102,64269,Bainbridge Branch,1947-03-24,40.87476939,-73.87959252,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,604 E Ehringhaus St,FAIRFAX,Virginia,22030,20992,Elizabeth City Branch,1902-01-01,36.29766176,-76.21960405,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,300 N Market St,FAIRFAX,Virginia,22030,85374,Market Street Branch,1987-06-30,35.54466502,-77.05362496,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",46 Windmill Ln,MCLEAN,Virginia,22102,179469,Southampton Branch,1973-12-22,40.88476145,-72.39235079,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2002 Francis Lewis Blvd,MCLEAN,Virginia,22102,277950,Clearview Branch,1921-01-01,40.78023719,-73.80288352,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1725 S Glenburnie Rd,FAIRFAX,Virginia,22030,33206,New Bern Branch,1988-06-30,35.10840301,-77.09960397,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association","1080 Rte 58, Roanoke Plaza",MCLEAN,Virginia,22102,152052,Riverhead Rt 58 Branch,1987-05-01,40.931821,-72.677211,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,301 E Arlington Blvd,FAIRFAX,Virginia,22030,50921,Greenville Branch,1991-11-18,35.587646,-77.37265101,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",116 E Main St,MCLEAN,Virginia,22102,184888,Patchogue Branch,1987-02-02,40.76534846,-73.01254021,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,412 S Front St,FAIRFAX,Virginia,22030,30420,South Front Street Branch,1995-08-21,35.105273,-77.04114204,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",2510 Williams Blvd,MCLEAN,Virginia,22102,93804,Kenner Branch,1973-07-17,30.001678,-90.24043904,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2999 Us Highway 17 S,FAIRFAX,Virginia,22030,43161,Chocowinity Branch,1999-11-01,35.51822699,-77.09297498,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",40 Newtown Ln,MCLEAN,Virginia,22102,118767,East Hampton Branch,1984-01-30,40.96442235,-72.18650021,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,3103 N Main St,FAIRFAX,Virginia,22030,24680,Hope Mills Branch,2003-07-14,34.98088501,-78.96074103,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",172 Montauk Hwy,MCLEAN,Virginia,22102,98618,Speonk Branch,1973-09-15,40.81882626,-72.69321551,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,4800 Six Forks Rd,FAIRFAX,Virginia,22030,72128,Six Forks Road Branch,2003-09-08,35.84529099,-78.64274302,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",510 Gramatan Ave,MCLEAN,Virginia,22102,248720,Fleetwood Branch,1947-12-01,40.92474292,-73.83660769,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,907 E. Firetower Road,FAIRFAX,Virginia,22030,48941,Greenville-Firetower Branch,2005-04-18,35.614434,-77.374337,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,101 Venture Dr,FAIRFAX,Virginia,22030,135572,Cheat Lake Branch,2003-09-05,39.64924202,-79.90109401,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",3840 Emerald Road,MCLEAN,Virginia,22102,332919,Mandeville Branch,1987-12-08,30.39492386,-90.09151641,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,450 Foxcroft Ave,FAIRFAX,Virginia,22030,353418,Foxcroft Branch,2001-12-05,39.45943499,-77.98693697,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1200 Grosscup Ave,FAIRFAX,Virginia,22030,113319,Dunbar Branch,1917-02-03,38.35840102,-81.73986597,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,14000 Sullyfield Cir,FAIRFAX,Virginia,22030,226145,Chantilly Branch,2006-05-08,38.89451412,-77.43334688,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",6400 Belcrest Rd,MCLEAN,Virginia,22102,358541,6400 Belcrest Rd Branch,1985-06-30,38.96708971,-76.95466125,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1825 Wisconsin Ave Nw,FAIRFAX,Virginia,22030,45457,Georgetown Banking Office,2013-08-05,38.9155315,-77.06741805,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",7941 Tuckerman Ln,MCLEAN,Virginia,22102,242518,Cabin John Mall Branch,1985-06-30,39.04105699,-77.156803,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1451 Dolley Madison Blvd,FAIRFAX,Virginia,22030,213679,Mclean Branch,1999-06-23,38.93740864,-77.18319208,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",12 Bureau Dr,MCLEAN,Virginia,22102,143252,12 Bureau Dr Branch,1985-06-30,39.14289301,-77.21780004,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,1900 Centennial Park Dr,FAIRFAX,Virginia,22030,75677,Centennial Park Drive Branch,2002-09-18,38.94551394,-77.34058838,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",6226 Greenbelt Rd,MCLEAN,Virginia,22102,187237,Greenbelt Plaza Mall Branch,1985-06-30,38.99791257,-76.9087332,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,7905 Heritage Village Plz,FAIRFAX,Virginia,22030,53835,Gainesville Branch,2007-03-14,38.8041166,-77.60287163,Fairfax,94.5911549475024,Relatively Moderate
4297,"Capital One, National Association",101 Halpine Rd,MCLEAN,Virginia,22102,266122,Halpine Road Branch,1985-06-30,39.06176599,-77.12474901,Fairfax,94.5911549475024,Relatively Moderate
22858,United Bank,2409 Columbia Pike,FAIRFAX,Virginia,22030,83438,South Arlington Branch,1996-01-02,38.86408002,-77.084207,Fairfax,94.5911549475024,Relatively Moderate
